Date,Open,High,Low,Close,Adj Close,Volume
2019-07-01,155.710007,158.449997,155.570007,156.589996,156.528900,1151500
2019-07-02,157.000000,160.490005,156.320007,159.789993,159.727646,1394000
2019-07-03,159.509995,161.630005,158.669998,160.630005,160.567337,588400
2019-07-05,160.139999,161.009995,159.250000,160.619995,160.557327,604400
2019-07-08,160.600006,163.229996,158.110001,158.190002,158.128281,1588100
2019-07-09,157.770004,158.880005,154.029999,155.500000,155.439331,1040700
2019-07-10,155.589996,156.809998,154.589996,156.429993,156.368958,833700
2019-07-11,155.860001,157.520004,155.080002,156.289993,156.229019,970300
2019-07-12,156.240005,159.110001,155.889999,158.580002,158.518127,648600
2019-07-15,159.009995,159.139999,156.630005,158.919998,158.857986,487600
2019-07-16,158.869995,162.710007,158.869995,161.759995,161.696884,763600
2019-07-17,161.149994,161.410004,156.350006,157.669998,157.608475,1116100
2019-07-18,154.750000,158.089996,152.330002,157.899994,157.838379,1126900
2019-07-19,158.089996,158.729996,156.139999,156.929993,156.868759,965300
2019-07-22,157.279999,160.169998,157.240005,158.899994,158.837997,840800
2019-07-23,159.490005,159.899994,155.350006,157.639999,157.578491,894500
2019-07-24,157.639999,159.220001,157.070007,158.500000,158.438156,865500
2019-07-25,156.899994,158.210007,149.940002,150.029999,149.971466,1703200
2019-07-26,150.100006,152.830002,149.500000,152.619995,152.560440,881500
2019-07-29,152.289993,153.419998,150.940002,153.039993,152.980286,782500
2019-07-30,152.520004,154.660004,150.910004,151.800003,151.740768,872900
2019-07-31,151.649994,152.479996,149.710007,150.639999,150.581223,1057100
2019-08-01,150.520004,153.520004,149.720001,149.949997,149.891495,1460300
2019-08-02,149.600006,150.039993,145.710007,145.779999,145.723114,1212700
2019-08-05,142.949997,143.399994,139.960007,143.160004,143.104141,1604800
2019-08-06,143.089996,146.110001,141.630005,145.639999,145.583176,1594000
2019-08-07,144.410004,145.309998,142.210007,144.039993,143.983795,1524000
2019-08-08,144.899994,146.619995,144.089996,144.429993,144.373642,1291600
2019-08-09,144.539993,146.940002,143.210007,144.330002,144.273682,1332600
2019-08-12,143.399994,145.350006,140.809998,142.160004,142.104538,1681100
2019-08-13,130.800003,144.059998,130.089996,142.229996,142.174500,5903800
2019-08-14,138.240005,140.460007,135.440002,136.490005,136.436752,2424500
2019-08-15,137.210007,138.270004,135.460007,137.500000,137.446350,1960500
2019-08-16,137.729996,139.690002,136.429993,136.589996,136.536697,1277800
2019-08-19,138.000000,138.259995,135.220001,136.350006,136.296799,1287800
2019-08-20,136.440002,137.850006,135.300003,135.380005,135.327179,997300
2019-08-21,136.559998,136.750000,134.699997,136.229996,136.176849,1344700
2019-08-22,136.649994,138.550003,136.080002,137.500000,137.446350,1306700
2019-08-23,136.570007,138.190002,134.449997,135.050003,134.997314,1088000
2019-08-26,135.619995,135.699997,132.889999,135.000000,134.947327,901000
2019-08-27,135.820007,137.130005,134.869995,134.889999,134.837372,746800
2019-08-28,134.300003,137.559998,133.300003,136.759995,136.706635,1800700
2019-08-29,138.039993,140.740005,137.779999,138.070007,138.016144,1203800
2019-08-30,138.699997,139.820007,137.449997,137.949997,137.896179,721300
2019-09-03,137.190002,140.429993,136.770004,140.360001,140.305237,1002500
2019-09-04,141.570007,142.309998,138.509995,141.889999,141.834641,1235200
2019-09-05,143.080002,147.119995,143.070007,146.550003,146.492828,770600
2019-09-06,146.889999,147.669998,146.320007,147.210007,147.152573,818200
2019-09-09,147.399994,147.809998,145.570007,147.429993,147.372467,1039700
2019-09-10,147.369995,155.380005,146.789993,154.699997,154.639633,1403200
2019-09-11,154.960007,158.889999,154.679993,158.860001,158.798019,1180100
2019-09-12,160.000000,160.149994,155.080002,155.199997,155.139435,1163200
2019-09-13,159.100006,159.320007,154.850006,157.000000,156.938736,996700
2019-09-16,156.000000,158.259995,155.699997,156.070007,156.009109,904800
2019-09-17,155.440002,157.000000,153.740005,156.070007,156.009109,841000
2019-09-18,155.910004,156.369995,152.570007,153.789993,153.729996,667900
2019-09-19,153.729996,154.559998,152.309998,152.800003,152.800003,705700
2019-09-20,152.929993,156.800003,152.690002,155.690002,155.690002,1050500
2019-09-23,156.550003,161.570007,155.779999,161.220001,161.220001,1234200
2019-09-24,162.479996,163.610001,158.720001,159.220001,159.220001,1263100
2019-09-25,159.220001,162.669998,158.880005,162.279999,162.279999,789300
2019-09-26,162.070007,162.070007,158.500000,160.380005,160.380005,727500
2019-09-27,161.130005,162.419998,160.449997,161.679993,161.679993,531900
2019-09-30,161.639999,165.970001,161.460007,165.399994,165.399994,982800
2019-10-01,165.589996,167.639999,163.940002,167.289993,167.289993,1086300
2019-10-02,166.270004,166.869995,161.949997,162.960007,162.960007,975400
2019-10-03,162.600006,162.789993,158.259995,159.860001,159.860001,918100
2019-10-04,159.539993,160.610001,157.199997,159.940002,159.940002,749000
2019-10-07,159.089996,160.369995,157.100006,158.270004,158.270004,1206600
2019-10-08,156.600006,156.889999,153.250000,154.330002,154.330002,913200
2019-10-09,154.610001,155.380005,153.250000,154.410004,154.410004,641600
2019-10-10,154.600006,156.419998,153.820007,155.949997,155.949997,731400
2019-10-11,157.509995,160.000000,157.399994,158.559998,158.559998,691600
2019-10-14,158.139999,159.229996,157.089996,157.320007,157.320007,430100
2019-10-15,158.740005,161.240005,157.149994,159.729996,159.729996,620300
2019-10-16,159.210007,164.339996,159.199997,162.750000,162.750000,870600
2019-10-17,162.500000,164.710007,161.250000,163.750000,163.750000,730800
2019-10-18,163.520004,164.740005,160.720001,163.500000,163.500000,642900
2019-10-21,164.529999,166.350006,163.990005,166.029999,166.029999,663300
2019-10-22,166.399994,167.250000,164.130005,165.979996,165.979996,575300
2019-10-23,165.250000,166.679993,163.259995,165.119995,165.119995,701000
2019-10-24,168.440002,170.550003,166.300003,166.809998,166.809998,1070100
2019-10-25,166.500000,169.690002,165.339996,165.559998,165.559998,643100
2019-10-28,165.960007,167.970001,165.229996,166.410004,166.410004,978800
2019-10-29,166.270004,166.919998,163.990005,164.350006,164.350006,657500
2019-10-30,163.990005,165.550003,162.800003,163.970001,163.970001,721600
2019-10-31,163.839996,164.169998,161.059998,162.479996,162.479996,826600
