Date,Open,High,Low,Close,Adj Close,Volume
2019-07-01,140.449997,141.949997,139.220001,141.649994,140.778183,8972400
2019-07-02,141.399994,142.860001,141.270004,142.529999,141.652771,7554100
2019-07-03,142.699997,143.000000,142.000000,142.979996,142.099991,4150900
2019-07-05,141.419998,142.889999,140.699997,142.449997,142.449997,5596000
2019-07-08,142.179993,142.229996,140.970001,141.020004,141.020004,4993900
2019-07-09,140.059998,141.720001,139.750000,141.610001,141.610001,7396300
2019-07-10,142.399994,144.250000,142.009995,143.539993,143.539993,9533700
2019-07-11,144.009995,145.339996,143.539993,143.559998,143.559998,10471100
2019-07-12,144.149994,145.429993,144.000000,144.880005,144.880005,8510000
2019-07-15,145.130005,145.360001,143.970001,145.059998,145.059998,5289200
2019-07-16,144.750000,144.990005,143.809998,144.300003,144.300003,5854700
2019-07-17,144.600006,144.679993,142.369995,142.570007,142.570007,5296400
2019-07-18,142.460007,142.460007,140.169998,141.630005,141.630005,8031700
2019-07-19,142.240005,142.240005,139.740005,139.850006,139.850006,6109900
2019-07-22,141.250000,141.440002,140.009995,140.839996,140.839996,7706400
2019-07-23,141.649994,142.539993,140.270004,141.259995,141.259995,7514500
2019-07-24,141.399994,141.589996,140.399994,141.289993,141.289993,5896600
2019-07-25,141.399994,143.229996,141.039993,143.210007,143.210007,7294400
2019-07-26,143.740005,145.190002,143.050003,144.649994,144.649994,8139400
2019-07-29,145.589996,147.149994,145.169998,146.389999,146.389999,11674100
2019-07-30,145.759995,146.800003,144.610001,144.929993,144.929993,6563100
2019-07-31,144.990005,145.000000,142.339996,143.009995,143.009995,9710700
2019-08-01,143.339996,144.529999,141.259995,141.850006,141.850006,8911700
2019-08-02,140.990005,142.220001,139.940002,141.710007,141.710007,6539100
2019-08-05,139.139999,140.229996,137.029999,138.300003,138.300003,10669700
2019-08-06,140.410004,141.949997,138.369995,141.869995,141.869995,18818900
2019-08-07,134.929993,135.869995,132.259995,134.860001,134.860001,29084500
2019-08-08,137.899994,138.000000,136.009995,137.889999,137.889999,14054800
2019-08-09,137.100006,139.240005,136.759995,138.520004,138.520004,8811900
2019-08-12,137.309998,137.570007,135.229996,135.750000,135.750000,7918900
2019-08-13,135.000000,137.919998,135.000000,137.009995,137.009995,8145400
2019-08-14,135.059998,135.149994,132.679993,132.850006,132.850006,11797700
